videopath,neg_caption,entailment
k600_val_DyxX7aUJCY8_000001_000011,"A group of young people dance in a car while loud music is playing, then they get out of the car",0.0015029907226562
k600_val_DPcSrGcrCnY_000000_000010,A man combs a young child's hair while the child is standing in the bathtub.,0.2451171875
tempo_videos_5185,the singer touches the microphone stand then jumps around the stage.,0.75390625
msr-vtt_TrainValVideo_video322,a man talks about a man losing weight through the gym after he goes to the gym,0.0021820068359375
msr-vtt_TrainValVideo_video4836,a restaurant brags about the flavor of its hot sauce comparing it to a large amount of a very popular brand before it is made,0.015869140625
k600_val_aZbwDWOX7ZQ_000034_000044,A little boy jumps on a trampoline while trying to land on a balloon before sitting,0.0013275146484375
msr-vtt_TrainValVideo_video4032,a video shows an aerial view of the city,0.2451171875
tempo_videos_3253,the camera is moving forward after a green and empty stall on the left comes into view,0.4375
k600_val_wZ46N9NSVGc_000005_000015,Two people are sailing when the camera suddenly flips several times and then the camera turns off,0.029296875
k600_val_TlPB2ZIfe3o_000198_000208,A group of men and women do similar movements with swords and then stand in a formation,0.0002307891845703
k600_val_GkVIMabbmqE_000027_000037,"An adult male and a toddler are on a trampoline, the adult male jumps a bit and makes the toddler jump into the air, then the toddler keeps falling over.",0.65234375
k600_val_YoOrWfFNkgc_000038_000048,Two guys drop into the ramps after the man is getting ready to skateboard at a skate park,0.0009117126464843
k600_val_SYEWlARo8AY_000029_000039,The little girl is watching others fold clothes while she do it,0.1484375
k600_val_LXrKzwLvb3k_000001_000011,"A man flips a frying pan over perfectly, then cooks pancakes in it",0.002471923828125
k600_val_sr4J3i-z2Lc_000009_000019,A woman is using a knife to slice a watermelon before she cuts the skin off of it,0.00592041015625
k600_val_B-spAZFhXxk_000030_000040,A man is sitting opposite a man dressed as a Roman soldier that is holding a sword and offers the soldier that he should lose the game of chess.,0.3203125
msr-vtt_TrainValVideo_video2044,Woman talks about it then sings,0.0008049011230468
k600_val_1QLfHktbKkQ_000004_000014,A lot of noise in the background before multiple kids are playing the arcade basketball game,0.0008049011230468
k600_val_LL3U6zk-7QI_000022_000032,"A man in gym clothes climbs a rope in front of a white board with writing on it, and then the camera turns to show someone else climbing the same rope.",0.75390625
k600_val_s2Mwj9jxH6k_000294_000304,"A person selects another can of spraypaint before pressing spraypaint coated paper into the surface of a vinyl record, removes the paper",0.0849609375
k600_val_FC9yd-arj7A_000077_000087,A large machine flies through the grass near trees as the motor roars.,0.4375
k600_val_fkLLmB7ui-4_000010_000020,People launch themselves backward at the tone and then ready themselves to officially start a swimming race,0.012451171875
msr-vtt_TrainValVideo_video3500,some college of engineering is shown students joining process and then studying,0.015869140625
msr-vtt_TrainValVideo_video1401,a fashion designer talks about his customers,0.59375
k600_val_UkO4lGMMows_000085_000095,A bunch of girls doing a dance routine to soft music in a gym.,0.5
msr-vtt_TrainValVideo_video1510,a man in a black shirt and black car drive fast to show off the tires,0.62109375
tempo_videos_9019,the camera shows the white sign after the green and red ones.,0.65234375
k600_val_-g5emSW-SOg_000010_000020,"A man in shorts reaches for a snake and the snake slithers away, and then the snake bites the man",0.0002613067626953
k600_val_hu2vaCTiNA0_000293_000303,A man is putting stucco on a wall with someone else before standing in a room,0.0003795623779296
msr-vtt_TrainValVideo_video4538,a woman and man are having a conversation when another man asks where an office is after the woman and man are finished having a conversation,0.0260009765625
msr-vtt_TrainValVideo_video4381,reporter kissing actress,0.75390625
k600_val_8mfa79P0dHk_000048_000058,A man uses sheetrock tools to add mud to uneven seams on the floor.,0.09521484375
msr-vtt_TrainValVideo_video1967,a man talking with a man both are wearing black color dress,0.0419921875
k600_val_PLsmDAzO32M_000019_000029,A cock walked on a steel plate after picking the food fed to it,0.22265625
tempo_videos_1004,a tv is seen then the camera focuses on a bathroom,0.8515625
tempo_videos_5699,a man starts to leave right after he jerks his arms around,0.46875
tempo_videos_3484,man with glasses makes a face before group of people,0.1826171875
k600_val_oEBIt8hkr3g_000053_000063,A little girl was telling her mom what to do while playing hop scotch,0.2021484375
k600_val_qB8FbdXvhxg_000026_000036,Two men are doing a dance with knives after others are watching and cheering,0.0005531311035156
k600_val_XM-qjrzjEp4_000000_000010,Two ladies were playing with their left hands and making some sign by joining their hands,0.65234375
k600_val_R3CPvvTKDIY_000012_000022,"A guy's friend convinces him to try a backflip, which he does somewhat successfully, and then he does a backflip",0.0001087188720703
k600_val_g8x1RhsrNyo_000000_000010,Several people in a jet ski race approach a turn at high speed and then stop,0.053466796875
msr-vtt_TrainValVideo_video186,a man in tan collared shirt joins team of animal rescue workers and then walks into a concrete block building,0.376953125
k600_val_RanXSKDNgVs_000088_000098,"A man standing at a podium hands an award to another person while the audience claps, then turns to them",0.0203857421875
k600_val_8UM-4OGShFY_000084_000094,in an open street a man is hitting a baseball and another man is throwing it,0.1640625
k600_val_Mzc6HsY63dA_000167_000177,A COO and a news anchor talk about a web safety app for children after a commercial,0.0017013549804687
tempo_videos_363,the camera pans left all the way to the beach before moving the frame across the water,0.34765625
msr-vtt_TrainValVideo_video4344,freddy krueger begins the process of killing the other character in this video game clip and then gets struck by lightning summoned by the other character,0.009765625
k600_val_mP2YfXMxhhk_000024_000034,"A man and woman kisses, standing in front of a wall, dressed in royal clothing, and then moves a game",0.04736328125
k600_val_lQaOi2JoAZE_000011_000021,Two guys standing in front of art work are playing the drums.,0.90625
k600_val_HTe9MGWQlH4_000044_000054,A doctor demonstrates a patient sneezing to another doctor.,0.8671875
k600_val_Budev0FmDZw_000251_000261,An anime girl and boy couple are passionately hugging each other.,0.02294921875
msr-vtt_TrainValVideo_video4265,someone is cutting a paper for paper craft,0.8515625
k600_val_RvrMgOWmYlc_000008_000018,Somebody steam cleans the runners for a patio door and shower door before they are installed,0.033203125
msr-vtt_TrainValVideo_video5127,a wonderful view of the lush greenery of the villages as seen from a plane,0.26953125
k600_val_MRgSuhwoeEk_000020_000030,A man swings on a trapeeze to be helped off a platform,0.5
k600_val_u6G826lUrDw_000000_000010,"A boy kicks a soccer ball over a house while it bounces, then drops it",0.053466796875
msr-vtt_TrainValVideo_video5507,first you see a woman with a white cell phone touching buttons and taking pictures while a man speaks in a different language in the background then you see the galaxy,0.1328125
msr-vtt_TrainValVideo_video133,a mother spoils her son by giving him too many new books,0.0849609375
k600_val_p1rsJSkjEkU_000239_000249,Some music plays as a woman cuts together two pieces of paper.,0.8515625
k600_val_17OfX0otUGQ_000000_000010,A girl has a surprise look before chewing gum for a couple of seconds and the gum then falls off,0.029296875
k600_val_tmqTdsqayYE_000114_000124,"A man drives away after tightening a car's gas cap, then gets on his motorcycle",0.001708984375
msr-vtt_TrainValVideo_video4001,a group of people talking something about the taste,0.6796875
k600_val_KbTx6xo2Ons_000060_000070,A group of children are released into a patch of gas for an egg hunt before a countdown happens,0.0010299682617187
k600_val_rQXw5bLhgnU_000000_000010,A woman swings far and then jumps off of a ladder onto a tire swing,0.005218505859375
k600_val_hOXZLmydUm4_000075_000085,A young kid assemblesa puzzle of Anna and Elsa from Frozen after upbeat music plays in the background,0.0008049011230468
k600_val_M1467K7OXiw_000146_000156,A girl is shown applying paint to her hair while music plays.,0.2451171875
k600_val_VKPcdpDlOF8_000101_000111,Ice skaters laugh before skating around a rink to the sound of music,0.0004310607910156
msr-vtt_TrainValVideo_video1556,a man selling some crafts,0.92578125
k600_val_QpmUBKcM-S4_000007_000017,A man jumps over hurdles and then comes running from a distance,0.037353515625
k600_val_6-950ARw3kQ_000026_000036,A man demonstrating whistling in his home to entertain others.,0.8359375
k600_val_1CjON-2Oqxc_000021_000031,A cooking recipe is being demonstrated after some soft music plays in the background,0.000335693359375
msr-vtt_TrainValVideo_video2552,a man is speaking on stage while people are silent,0.029296875
k600_val_8Ro6oWHEfQ0_000172_000182,A man slides the cabinet on the floor and then wraps a cloth around the leg of a cabinet,0.0019302368164062
msr-vtt_TrainValVideo_video3099,The singer is performing her show by singing with their band and all the peoples are getting excitement before they perform,0.002471923828125
msr-vtt_TrainValVideo_video655,a men s volleyball practice is in session in an arena after music is playing,0.0004310607910156
k600_val_MSM0T9LuUOE_000012_000022,A cat jumps on a couch and then a man begins to play a song on a guitar,0.006683349609375
k600_val_Yl4-nDJdPAk_000020_000030,An instant replay is shown of a baseball game in which a girl is at bat and the catcher throws the ball to third base and then gets the ball,0.0052490234375
k600_val_hFRHDsPC8EE_000032_000042,"A woman describes the benefits of a skincare product, then another woman applies the product",0.004058837890625
k600_val_CK4pgYmAHvE_000165_000175,An adult man and a young boy play a timed game of checkers in front of other people.,0.0035858154296875
tempo_videos_3258,The blue umbrella appears then the umbrella is seen,0.004608154296875
k600_val_b9OziMXGABI_000000_000010,A boy laughs at a girl while a girl rides his skating toy and falls off,0.003173828125
k600_val_dqDlHUs3R4k_000003_000013,A piece of heavy equipment has its bucket on the ground as moves to get on a truck.,0.73046875
msr-vtt_TrainValVideo_video4304,a man jumps in a vehicle in this game while a man narrates it and then the man shoots,0.053466796875
k600_val_SnCBGKbQa8c_000042_000052,A woman is blowing into a balloon and trying to get it as small as possible,0.0260009765625
k600_val_l88wswWbd6o_000003_000013,A little boy uses a whisk to help mix a batter for his dad.,0.81640625
msr-vtt_TrainValVideo_video769,a man in black dress is showing us how to prepare certain things in a white pan,0.81640625
k600_val_qOBLh-CYJAg_000013_000023,"A boy is standing with his siblings and hugging each other,",0.8671875
tempo_videos_6442,"a tiger chases another tiger, the camera shakily shows a fallen tree.",0.8515625
msr-vtt_TrainValVideo_video6183,a man is jumping off a ledge,0.34765625
msr-vtt_TrainValVideo_video4915,a man with glasses describing the nephrons in the body and how the flow doesn't work,0.07568359375
k600_val_83DIh7MkoG8_000009_000019,Someone falls with a bicycle on the grass from an height very quickly,0.46875
msr-vtt_TrainValVideo_video2830,A band performs a song with a focus being on the guitar player s solo after the guitar player s solo,0.0005531311035156
msr-vtt_TrainValVideo_video287,guy watching a talk show,0.89453125
k600_val_joKUDxAn1i0_000077_000087,Two men are trying to gain control of a fish that is loose on their boat after they catch it,0.00970458984375
k600_val_eZyO5rK7OvQ_000030_000040,Two guys are putting several watches wrapped in paper into a box and then wrapping them in paper,0.0007095336914062
